,Unnamed: 0,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition,Betting Status
52469,52469,3,2,13,1600,48,2.9,13,1,0,2,1
52470,52470,3,3,10,1600,48,8.5,13,5,0,2,0
52471,52471,3,1,9,1600,48,4.4,13,2,0,2,0
52472,52472,4,2,2,1200,48,6,12,7,0,2,1
52473,52473,4,5,10,1200,48,10,12,12,0,2,1
52474,52474,4,3,1,1200,48,3.7,12,6,0,2,0
52475,52475,4,1,7,1200,48,5,12,4,0,2,0
52476,52476,4,4,13,1200,48,16,12,7,0,2,1
52477,52477,5,3,2,1000,48,6,8,4,0,2,0
52478,52478,5,5,8,1000,48,15,8,8,0,2,0
52479,52479,5,4,6,1000,48,15,8,5,0,2,0
52480,52480,5,2,1,1000,48,4.6,8,2,0,2,1
52481,52481,5,1,4,1000,48,5,8,3,0,2,0
52482,52482,6,5,5,1400,48,23,11,6,0,2,0
52483,52483,6,2,3,1400,48,9.5,11,4,0,2,0
52484,52484,6,3,9,1400,48,4.2,11,1,0,2,1
52485,52485,6,1,4,1400,48,5,11,2,0,2,1
52486,52486,6,4,7,1400,48,34,11,11,0,2,0
52487,52487,7,3,3,1600,48,6,11,4,0,2,1
52488,52488,7,1,1,1600,48,34,11,6,0,2,0
52489,52489,7,5,8,1600,48,12,11,4,0,2,0
52490,52490,7,4,5,1600,48,5.5,11,2,0,2,1
52491,52491,7,2,7,1600,48,5,11,2,0,2,0
52492,52492,1,4,4,1830,50,19,6,6,1,2,0
52493,52493,1,5,2,1830,50,10,6,5,1,2,0
52494,52494,1,3,3,1830,50,4.8,6,3,1,2,1
52495,52495,1,1,5,1830,50,2.4,6,2,1,2,0
52496,52496,1,2,1,1830,50,2.8,6,1,1,2,1
52497,52497,2,5,4,1000,50,10,7,4,1,2,1
52498,52498,2,1,1,1000,50,2.15,7,2,1,2,1
52499,52499,2,2,5,1000,50,13,7,5,1,2,0
52500,52500,2,4,6,1000,50,15,7,3,1,2,0
52501,52501,2,3,7,1000,50,2,7,1,1,2,0
52502,52502,3,5,5,1000,50,23,6,8,1,2,1
52503,52503,3,2,3,1000,50,4.2,6,3,1,2,0
52504,52504,3,1,1,1000,50,1.95,6,2,1,2,1
52505,52505,3,4,2,1000,50,17,6,5,1,2,0
52506,52506,3,3,7,1000,50,5.5,6,4,1,2,0
52507,52507,4,5,6,1000,50,19,8,7,1,2,0
52508,52508,4,2,4,1000,50,8,8,4,1,2,0
52509,52509,4,1,8,1000,50,4.6,8,3,1,2,1
52510,52510,4,4,5,1000,50,7,8,4,1,2,1
52511,52511,4,3,7,1000,50,2,8,2,1,2,0
52512,52512,5,5,4,1000,50,14,8,9,1,2,0
52513,52513,5,4,3,1000,50,4.8,8,5,1,2,0
52514,52514,5,3,2,1000,50,6.5,8,6,1,2,0
52515,52515,5,2,5,1000,50,3.7,8,4,1,2,1
52516,52516,5,1,8,1000,50,7.5,8,3,1,2,1
52517,52517,6,5,6,1200,50,26,10,9,1,2,0
52518,52518,6,3,1,1200,50,5.5,10,2,1,2,1
52519,52519,6,4,4,1200,50,5,10,7,1,2,0
52520,52520,6,2,3,1200,50,4.8,10,5,1,2,0
52521,52521,6,1,7,1200,50,8.5,10,1,1,2,0
52522,52522,7,3,1,1600,50,14,10,6,1,2,1
52523,52523,7,2,10,1600,50,10,10,6,1,2,0
52524,52524,7,5,7,1600,50,6,10,4,1,2,1
52525,52525,7,1,12,1600,50,5,10,1,1,2,1
52526,52526,7,4,8,1600,50,5,10,2,1,2,0
52527,52527,8,4,6,1200,50,4.8,11,4,1,2,0
52528,52528,8,1,3,1200,50,8.5,11,9,1,2,0
52529,52529,8,2,5,1200,50,26,11,7,1,2,0
52530,52530,8,3,4,1200,50,5.5,11,4,1,2,1
52531,52531,8,5,9,1200,50,4.2,11,3,1,2,1
52532,52532,9,2,2,1400,50,7.5,12,4,1,2,1
52533,52533,9,4,10,1400,50,7.5,12,6,1,2,0
52534,52534,9,3,7,1400,50,16,12,1,1,2,0
52535,52535,9,1,12,1400,50,4.2,12,2,1,2,1
52536,52536,9,5,15,1400,50,8.5,12,4,1,2,0
52537,52537,10,1,4,1830,50,19,6,6,1,2,0
52538,52538,10,3,7,1830,50,15,6,6,1,2,0
52539,52539,10,2,3,1830,50,4.8,6,3,1,2,1
52540,52540,1,2,2,1200,54,17,10,4,3,4,0
52541,52541,1,1,3,1200,54,6.5,10,2,3,4,0
52542,52542,1,3,6,1200,54,7.5,10,4,3,4,1
52543,52543,1,4,4,1200,54,2.15,10,1,3,4,1
52544,52544,1,5,7,1200,54,7.5,10,3,3,4,0
52545,52545,2,2,2,2000,54,6.5,12,3,3,4,1
52546,52546,2,5,6,2000,54,31,12,5,3,4,0
52547,52547,2,4,4,2000,54,17,12,4,3,4,0
52548,52548,2,1,1,2000,54,2.15,12,1,3,4,0
52549,52549,2,3,5,2000,54,4.4,12,2,3,4,1
52550,52550,3,3,2,1600,54,3.6,10,2,3,4,1
52551,52551,3,5,4,1600,54,12,10,7,3,4,0
52552,52552,3,1,1,1600,54,3.4,10,1,3,4,1
52553,52553,3,4,5,1600,54,5.5,10,3,3,4,0
52554,52554,3,2,7,1600,54,7,10,6,3,4,0
52555,52555,4,2,6,2500,54,13,10,7,3,4,0
52556,52556,4,3,4,2500,54,5,10,2,3,4,0
52557,52557,4,4,7,2500,54,18,10,7,3,4,0
52558,52558,4,1,8,2500,54,5.5,10,2,3,4,0
52559,52559,4,5,10,2500,54,15,10,7,3,4,1
52560,52560,5,5,8,1600,54,61,16,13,3,4,0
52561,52561,5,2,4,1600,54,10,16,3,3,4,0
52562,52562,5,4,2,1600,54,3.2,16,1,3,4,1
52563,52563,5,3,15,1600,54,21,16,7,3,4,0
52564,52564,5,1,9,1600,54,7,16,2,3,4,0
52565,52565,6,1,2,1200,54,3,13,1,3,4,1
52566,52566,6,2,5,1200,54,7,13,4,3,4,0
52567,52567,6,5,6,1200,54,4.6,13,2,3,4,1
52568,52568,6,4,12,1200,54,5.5,13,3,3,4,1
52569,52569,7,4,2,2500,54,6,15,2,3,4,1
52570,52570,7,3,11,2500,54,17,15,5,3,4,0
52571,52571,7,1,1,2500,54,3,15,1,3,4,0
52572,52572,7,2,3,2500,54,4,15,3,3,4,0
52573,52573,7,5,4,2500,54,9,15,4,3,4,1
52574,52574,8,1,4,1600,54,26,16,13,3,4,0
52575,52575,8,3,8,1600,54,8.5,16,5,3,4,0
52576,52576,8,2,1,1600,54,15,16,15,3,4,0
52577,52577,8,5,6,1600,54,6.5,16,7,3,4,1
52578,52578,8,4,7,1600,54,11,16,13,3,4,0
52579,52579,9,5,6,1100,54,11,13,6,3,4,0
52580,52580,9,3,7,1100,54,10,13,4,3,4,0
52581,52581,9,4,3,1100,54,11,13,11,3,4,0
52582,52582,9,2,8,1100,54,11,13,5,3,4,0
52583,52583,9,1,1,1100,54,6.5,13,1,3,4,0
52584,52584,1,2,4,900,62,3.6,5,2,1,2,0
52585,52585,1,5,1,900,62,4.2,5,3,1,2,1
52586,52586,1,4,2,900,62,7.5,5,5,1,2,0
52587,52587,1,3,3,900,62,5,5,4,1,2,0
52588,52588,1,1,5,900,62,2.8,5,1,1,2,1
52589,52589,2,3,7,900,62,23,7,5,1,2,1
52590,52590,2,2,9,900,62,2.8,7,1,1,2,0
52591,52591,2,4,3,900,62,6,7,3,1,2,0
52592,52592,2,1,1,900,62,9.5,7,4,1,2,0
52593,52593,2,5,4,900,62,81,7,9,1,2,0
52594,52594,3,4,6,1100,62,14,6,6,1,2,0
52595,52595,3,2,4,1100,62,2.25,6,1,1,2,1
52596,52596,3,1,2,1100,62,2.5,6,2,1,2,1
52597,52597,3,3,5,1100,62,6.5,6,3,1,2,0
52598,52598,4,5,5,1400,62,7,7,4,1,2,1
52599,52599,4,3,2,1400,62,4.6,7,3,1,2,1
52600,52600,4,4,3,1400,62,7.5,7,5,1,2,1
52601,52601,4,2,4,1400,62,4.8,7,2,1,2,0
52602,52602,5,2,4,1400,62,3.2,9,2,1,2,1
52603,52603,5,3,2,1400,62,5.5,9,3,1,2,0
52604,52604,5,5,7,1400,62,9.5,9,5,1,2,1
52605,52605,5,1,1,1400,62,6.5,9,4,1,2,0
52606,52606,5,4,5,1400,62,5.5,9,1,1,2,1
52607,52607,6,1,7,1300,62,3.7,10,3,1,2,0
52608,52608,6,2,2,1300,62,9.5,10,8,1,2,0
52609,52609,6,3,8,1300,62,9,10,7,1,2,0
52610,52610,6,4,4,1300,62,10,10,12,1,2,0
52611,52611,6,5,5,1300,62,101,10,15,1,2,1
52612,52612,7,4,4,1800,62,3.6,9,3,1,2,1
52613,52613,7,5,2,1800,62,4,9,6,1,2,0
52614,52614,7,1,9,1800,62,10,9,2,1,2,0
52615,52615,7,2,1,1800,62,4.4,9,3,1,2,1
52616,52616,7,3,7,1800,62,4.8,9,3,1,2,1
52617,52617,8,2,2,1200,62,15,5,5,1,2,1
52618,52618,8,3,5,1200,62,15,5,8,1,2,0
52619,52619,8,1,3,1200,62,4.6,5,5,1,2,0
52620,52620,8,4,6,1200,62,5.5,5,2,1,2,1
52621,52621,8,5,6,1200,62,5.5,5,2,1,2,1
52622,52622,1,3,3,1400,79,11,5,5,0,2,0
52623,52623,1,4,1,1400,79,4,5,4,0,2,0
52624,52624,1,2,2,1400,79,4.6,5,3,0,2,1
52625,52625,1,1,4,1400,79,1.7,5,2,0,2,1
52626,52626,1,5,5,1400,79,19,5,6,0,2,0
52627,52627,2,4,3,1100,79,7.5,8,4,0,2,0
52628,52628,2,1,2,1100,79,2.3,8,2,0,2,1
52629,52629,2,3,4,1100,79,4.8,8,3,0,2,0
52630,52630,2,2,7,1100,79,2.3,8,1,0,2,1
52631,52631,2,5,8,1100,79,81,8,7,0,2,0
52632,52632,3,3,3,1400,79,6.5,7,3,0,2,1
52633,52633,3,4,2,1400,79,6,7,5,0,2,0
52634,52634,3,5,5,1400,79,8,7,4,0,2,0
52635,52635,3,1,4,1400,79,1.85,7,1,0,2,1
52636,52636,3,2,1,1400,79,4.8,7,2,0,2,0
52637,52637,4,1,1,1600,79,3.1,9,2,0,2,1
52638,52638,4,4,3,1600,79,4,9,3,0,2,1
52639,52639,4,3,6,1600,79,6,9,4,0,2,0
52640,52640,4,5,2,1600,79,3.1,9,1,0,2,1
52641,52641,4,2,4,1600,79,19,9,6,0,2,0
52642,52642,5,5,5,1200,79,51,8,5,0,2,0
52643,52643,5,1,2,1200,79,6,8,4,0,2,1
52644,52644,5,2,1,1200,79,2.3,8,1,0,2,1
52645,52645,5,3,3,1200,79,3.2,8,1,0,2,0
52646,52646,5,4,4,1200,79,3,8,3,0,2,1
52647,52647,6,5,1,1200,79,9.5,11,4,0,2,0
52648,52648,6,2,6,1200,79,11,11,6,0,2,0
52649,52649,6,1,2,1200,79,4.2,11,2,0,2,1
52650,52650,6,4,4,1200,79,3.1,11,3,0,2,0
52651,52651,6,3,8,1200,79,3.1,11,1,0,2,0
52652,52652,7,4,6,1400,79,15,10,4,0,2,0
52653,52653,7,2,4,1400,79,2.7,10,2,0,2,0
52654,52654,7,5,1,1400,79,11,10,3,0,2,1
52655,52655,7,3,3,1400,79,26,10,7,0,2,0
52656,52656,7,1,2,1400,79,2.15,10,1,0,2,1
52657,52657,1,2,3,1200,101,4.6,5,3,1,4,1
52658,52658,1,4,2,1200,101,14,5,4,1,4,0
52659,52659,1,1,1,1200,101,1.5,5,1,1,4,0
52660,52660,1,3,4,1200,101,5.5,5,2,1,4,1
52661,52661,1,5,5,1200,101,23,5,5,1,4,0
52662,52662,2,4,6,1538,101,10,6,4,1,4,1
52663,52663,2,1,5,1538,101,2.4,6,1,1,4,0
52664,52664,2,2,3,1538,101,10,6,3,1,4,1
52665,52665,2,3,1,1538,101,7,6,5,1,4,0
52666,52666,2,5,2,1538,101,2.9,6,2,1,4,0
52667,52667,3,5,5,1600,101,7.5,6,8,1,4,0
52668,52668,3,3,3,1600,101,6.5,6,7,1,4,0
52669,52669,3,1,4,1600,101,2.5,6,3,1,4,1
52670,52670,3,4,8,1600,101,3.3,6,4,1,4,1
52671,52671,3,2,7,1600,101,9,6,6,1,4,0
52672,52672,4,1,9,1800,101,31,10,9,1,4,0
52673,52673,4,3,8,1800,101,4.4,10,2,1,4,1
52674,52674,4,2,7,1800,101,3.8,10,1,1,4,0
52675,52675,4,5,5,1800,101,5.5,10,7,1,4,0
52676,52676,4,4,10,1800,101,12,10,5,1,4,1
52677,52677,5,2,3,1200,101,10,9,6,1,4,1
52678,52678,5,3,7,1200,101,51,9,10,1,4,1
52679,52679,5,4,5,1200,101,7,9,4,1,4,1
52680,52680,5,5,2,1200,101,4.4,9,3,1,4,0
52681,52681,5,1,8,1200,101,3.3,9,2,1,4,0
52682,52682,6,1,1,1600,101,10,10,8,1,4,0
52683,52683,6,5,3,1600,101,16,10,7,1,4,0
52684,52684,6,2,10,1600,101,10,10,5,1,4,0
52685,52685,6,4,4,1600,101,3,10,4,1,4,0
52686,52686,6,3,2,1600,101,3.3,10,3,1,4,1
52687,52687,7,3,3,1100,101,2.4,13,1,1,4,1
52688,52688,7,4,1,1100,101,51,13,10,1,4,0
52689,52689,7,2,11,1100,101,5,13,2,1,4,1
52690,52690,7,1,7,1100,101,6.5,13,4,1,4,0
52691,52691,7,5,9,1100,101,17,13,6,1,4,1
52692,52692,8,4,3,1200,101,8.5,9,6,1,4,0
52693,52693,8,5,7,1200,101,26,9,8,1,4,0
52694,52694,8,1,8,1200,101,3.6,9,1,1,4,1
52695,52695,8,3,1,1200,101,14,9,7,1,4,0
52696,52696,8,2,6,1200,101,10,9,2,1,4,1
52697,52697,1,3,4,1600,102,9.5,9,5,1,2,0
52698,52698,1,2,1,1600,102,3.4,9,3,1,2,1
52699,52699,1,1,6,1600,102,2,9,2,1,2,1
52700,52700,1,4,3,1600,102,13,9,6,1,2,0
52701,52701,1,5,10,1600,102,3.9,9,4,1,2,1
52702,52702,2,4,10,1300,102,3.3,10,3,1,2,0
52703,52703,2,5,3,1300,102,10,10,6,1,2,0
52704,52704,2,1,9,1300,102,3.8,10,4,1,2,1
52705,52705,2,2,7,1300,102,5,10,2,1,2,1
52706,52706,2,3,1,1300,102,6.5,10,5,1,2,0
52707,52707,3,4,4,1100,102,23,10,11,1,2,0
52708,52708,3,2,7,1100,102,3.7,10,6,1,2,1
52709,52709,3,5,3,1100,102,6,10,8,1,2,1
52710,52710,3,1,6,1100,102,2.6,10,5,1,2,1
52711,52711,3,3,10,1100,102,3.8,10,7,1,2,0
52712,52712,4,4,6,1100,102,8.5,8,8,1,2,1
52713,52713,4,1,2,1100,102,5.5,8,5,1,2,1
52714,52714,4,5,5,1100,102,3.6,8,3,1,2,0
52715,52715,4,2,4,1100,102,5.5,8,6,1,2,0
52716,52716,4,3,3,1100,102,5,8,4,1,2,1
52717,52717,5,1,3,2000,102,2.9,7,2,1,2,0
52718,52718,5,3,1,2000,102,4.2,7,5,1,2,1
52719,52719,5,5,7,2000,102,8.5,7,6,1,2,1
52720,52720,5,4,4,2000,102,34,7,7,1,2,0
52721,52721,5,2,8,2000,102,6,7,4,1,2,0
52722,52722,6,5,2,2000,102,9,10,7,1,2,1
52723,52723,6,2,3,2000,102,8,10,6,1,2,0
52724,52724,6,3,6,2000,102,5,10,4,1,2,0
52725,52725,6,4,5,2000,102,3.3,10,2,1,2,1
52726,52726,6,1,4,2000,102,3.4,10,3,1,2,1
52727,52727,7,2,2,1300,102,6.5,10,8,1,2,1
52728,52728,7,4,5,1300,102,13,10,7,1,2,1
52729,52729,7,1,4,1300,102,3.1,10,3,1,2,1
52730,52730,7,3,8,1300,102,10,10,4,1,2,0
52731,52731,7,5,6,1300,102,8.5,10,9,1,2,0
52732,52732,1,2,4,1600,115,4.4,7,4,0,2,1
52733,52733,1,3,2,1600,115,4.6,7,5,0,2,0
52734,52734,1,1,6,1600,115,7.5,7,1,0,2,0
52735,52735,1,5,1,1600,115,10,7,7,0,2,0
52736,52736,1,4,5,1600,115,8,7,3,0,2,0
52737,52737,2,3,9,1200,115,4.6,9,1,0,2,1
52738,52738,2,5,1,1200,115,26,9,8,0,2,0
52739,52739,2,1,2,1200,115,5,9,4,0,2,0
52740,52740,2,2,7,1200,115,2.8,9,2,0,2,1
52741,52741,2,4,8,1200,115,14,9,5,0,2,0
52742,52742,3,5,6,1500,115,6,9,5,0,2,1
52743,52743,3,2,2,1500,115,3.5,9,1,0,2,1
52744,52744,3,1,4,1500,115,2.8,9,2,0,2,1
52745,52745,3,4,1,1500,115,41,9,8,0,2,0
52746,52746,3,3,3,1500,115,6,9,4,0,2,0
52747,52747,4,5,9,900,115,17,8,8,0,2,0
52748,52748,4,4,10,900,115,41,8,10,0,2,0
52749,52749,4,3,6,900,115,4.2,8,3,0,2,0
52750,52750,4,1,3,900,115,2.25,8,2,0,2,1
52751,52751,4,2,8,900,115,8.5,8,7,0,2,1
52752,52752,5,1,5,1400,115,3.2,8,3,0,2,1
52753,52753,5,5,9,1400,115,31,8,11,0,2,0
52754,52754,5,3,4,1400,115,3.4,8,4,0,2,0
52755,52755,5,2,2,1400,115,13,8,9,0,2,1
52756,52756,5,4,11,1400,115,16,8,9,0,2,1
52757,52757,6,4,5,1850,115,10,11,6,0,2,0
52758,52758,6,5,9,1850,115,51,11,10,0,2,0
52759,52759,6,2,4,1850,115,4.4,11,4,0,2,1
52760,52760,6,3,2,1850,115,2.8,11,5,0,2,0
52761,52761,6,1,8,1850,115,3,11,3,0,2,1
52762,52762,7,2,6,1200,115,5.5,11,5,0,2,0
52763,52763,7,4,3,1200,115,8.5,11,11,0,2,0
52764,52764,7,3,10,1200,115,4.4,11,4,0,2,1
52765,52765,7,1,5,1200,115,6,11,10,0,2,1
52766,52766,7,5,7,1200,115,4.4,11,7,0,2,0
52767,52767,8,4,2,1200,115,6,10,8,0,2,0
52768,52768,8,2,4,1200,115,5,10,9,0,2,1
52769,52769,8,5,1,1200,115,4.8,10,4,0,2,0
52770,52770,8,3,6,1200,115,10,10,5,0,2,0
52771,52771,8,1,7,1200,115,5,10,5,0,2,0
52772,52772,1,4,5,1400,136,10,9,6,1,2,1
52773,52773,1,5,8,1400,136,23,9,12,1,2,1
52774,52774,1,3,4,1400,136,4.2,9,1,1,2,0
52775,52775,1,2,2,1400,136,5.5,9,2,1,2,1
52776,52776,1,1,7,1400,136,7.5,9,4,1,2,0
52777,52777,2,3,9,1200,136,8,15,6,1,2,0
52778,52778,2,1,4,1200,136,8,15,4,1,2,1
52779,52779,2,2,1,1200,136,11,15,7,1,2,0
52780,52780,2,5,10,1200,136,8,15,4,1,2,1
52781,52781,2,4,12,1200,136,8,15,9,1,2,0
52782,52782,3,5,2,1500,136,13,8,6,1,2,1
52783,52783,3,2,1,1500,136,6,8,3,1,2,1
52784,52784,3,3,6,1500,136,4.4,8,2,1,2,0
52785,52785,3,1,7,1500,136,6,8,4,1,2,0
52786,52786,3,4,8,1500,136,34,8,9,1,2,1
52787,52787,4,4,1,1100,136,7,8,6,1,2,1
52788,52788,4,3,2,1100,136,5,8,1,1,2,0
52789,52789,4,1,5,1100,136,5,8,2,1,2,1
52790,52790,4,2,7,1100,136,9.5,8,5,1,2,1
52791,52791,4,5,6,1100,136,9.5,8,7,1,2,0
52792,52792,5,3,2,1200,136,4,9,2,1,2,1
52793,52793,5,1,8,1200,136,10,9,3,1,2,0
52794,52794,5,2,7,1200,136,7,9,4,1,2,0
52795,52795,5,5,9,1200,136,15,9,8,1,2,0
52796,52796,5,4,5,1200,136,4,9,1,1,2,0
52797,52797,6,1,1,2000,136,6.5,13,1,1,2,1
52798,52798,6,3,4,2000,136,31,13,13,1,2,0
52799,52799,6,5,7,2000,136,7.5,13,2,1,2,0
52800,52800,6,4,13,2000,136,19,13,5,1,2,0
52801,52801,6,2,15,2000,136,6.5,13,2,1,2,0
52802,52802,7,4,1,1500,136,4,16,5,1,2,0
52803,52803,7,5,3,1500,136,7.5,16,2,1,2,1
52804,52804,7,3,14,1500,136,16,16,7,1,2,1
52805,52805,7,2,15,1500,136,4.4,16,1,1,2,0
52806,52806,7,1,2,1500,136,5.5,16,2,1,2,0
52807,52807,8,1,2,1300,136,4.8,12,2,1,2,1
52808,52808,8,3,6,1300,136,7.5,12,4,1,2,0
52809,52809,8,5,7,1300,136,15,12,9,1,2,0
52810,52810,8,2,1,1300,136,2.6,12,1,1,2,1
52811,52811,8,4,8,1300,136,21,12,6,1,2,0
52812,52812,9,3,2,1300,136,9.5,10,4,1,2,0
52813,52813,9,4,3,1300,136,5,10,1,1,2,1
52814,52814,9,2,6,1300,136,5,10,3,1,2,0
52815,52815,9,5,1,1300,136,7,10,7,1,2,0
52816,52816,9,1,10,1300,136,7,10,2,1,2,0
52817,52817,1,5,8,1300,153,34,7,7,0,2,0
52818,52818,1,1,1,1300,153,4,7,4,0,2,1
52819,52819,1,4,6,1300,153,8.5,7,5,0,2,1
52820,52820,1,3,5,1300,153,8.5,7,6,0,2,0
52821,52821,1,2,2,1300,153,3.1,7,2,0,2,0
52822,52822,2,4,6,1100,153,10,9,5,0,2,1
52823,52823,2,1,7,1100,153,3.8,9,2,0,2,0
52824,52824,2,2,2,1100,153,4.4,9,3,0,2,1
52825,52825,2,3,2,1100,153,4.4,9,3,0,2,1
52826,52826,2,5,10,1100,153,23,9,8,0,2,0
52827,52827,3,4,2,1100,153,3.5,7,2,0,2,1
52828,52828,3,1,4,1100,153,4.8,7,5,0,2,0
52829,52829,3,3,3,1100,153,6,7,2,0,2,0
52830,52830,3,2,5,1100,153,4.2,7,4,0,2,0
52831,52831,3,5,6,1100,153,4,7,1,0,2,1
52832,52832,4,4,11,1200,153,9,11,6,0,2,1
52833,52833,4,1,4,1200,153,4,11,3,0,2,0
52834,52834,4,3,5,1200,153,3.3,11,4,0,2,0
52835,52835,4,2,6,1200,153,4.8,11,5,0,2,1
52836,52836,4,5,13,1200,153,26,11,9,0,2,0
52837,52837,5,1,4,1000,153,10,9,5,0,2,0
52838,52838,5,5,3,1000,153,61,9,9,0,2,0
52839,52839,5,2,1,1000,153,2.3,9,2,0,2,1
52840,52840,5,3,6,1000,153,6.5,9,7,0,2,0
52841,52841,5,4,9,1000,153,6,9,1,0,2,1
52842,52842,6,1,3,1625,153,3.4,7,1,0,2,1
52843,52843,6,5,5,1625,153,10,7,5,0,2,0
52844,52844,6,4,2,1625,153,10,7,3,0,2,0
52845,52845,6,2,6,1625,153,5.5,7,3,0,2,1
52846,52846,6,3,7,1625,153,1.85,7,2,0,2,0
52847,52847,7,2,3,2150,153,6.5,4,5,0,2,0
52848,52848,7,1,4,2150,153,2,4,2,0,2,1
52849,52849,7,5,1,2150,153,4.8,4,4,0,2,0
52850,52850,7,3,2,2150,153,3.2,4,3,0,2,1
52851,52851,7,4,2,2150,153,3.2,4,3,0,2,1
52852,52852,1,4,5,1100,155,19,10,7,3,4,0
52853,52853,1,1,3,1100,155,4.8,10,2,3,4,1
52854,52854,1,5,7,1100,155,4.2,10,6,3,4,1
52855,52855,1,3,8,1100,155,8.5,10,4,3,4,0
52856,52856,1,2,12,1100,155,3.3,10,1,3,4,0
52857,52857,2,5,9,1100,155,8,12,11,3,4,0
52858,52858,2,4,2,1100,155,23,12,5,3,4,0
52859,52859,2,2,4,1100,155,4,12,4,3,4,1
52860,52860,2,1,6,1100,155,3,12,6,3,4,1
52861,52861,2,3,7,1100,155,8,12,7,3,4,1
52862,52862,3,4,1,1430,155,21,11,6,3,4,1
52863,52863,3,2,4,1430,155,14,11,7,3,4,0
52864,52864,3,1,5,1430,155,2,11,3,3,4,0
52865,52865,3,3,6,1430,155,3.1,11,4,3,4,1
52866,52866,3,5,8,1430,155,8,11,5,3,4,0
52867,52867,4,5,2,1900,155,4.2,11,2,3,4,0
52868,52868,4,1,3,1900,155,3.7,11,1,3,4,1
52869,52869,4,4,10,1900,155,8,11,3,3,4,1
52870,52870,4,2,4,1900,155,6,11,3,3,4,0
52871,52871,4,3,6,1900,155,15,11,5,3,4,0
52872,52872,5,4,9,1100,155,3.2,8,2,3,4,0
52873,52873,5,3,6,1100,155,23,8,10,3,4,0
52874,52874,5,5,5,1100,155,16,8,5,3,4,0
52875,52875,5,1,3,1100,155,3.7,8,3,3,4,1
52876,52876,5,2,4,1100,155,5.5,8,1,3,4,1
52877,52877,6,1,5,1100,155,11,10,8,3,4,0
52878,52878,6,3,2,1100,155,6,10,6,3,4,0
52879,52879,6,4,1,1100,155,5.5,10,4,3,4,1
52880,52880,6,5,8,1100,155,21,10,12,3,4,0
52881,52881,6,2,7,1100,155,2.9,10,5,3,4,1
52882,52882,1,1,1,1400,169,12,7,4,3,3,1
52883,52883,1,3,2,1400,169,3,7,3,3,3,0
52884,52884,1,4,3,1400,169,5.5,7,5,3,3,0
52885,52885,1,5,7,1400,169,34,7,6,3,3,0
52886,52886,1,2,8,1400,169,1.7,7,2,3,3,1
52887,52887,2,5,5,1400,169,5.5,6,8,3,3,0
52888,52888,2,1,1,1400,169,2,6,4,3,3,1
52889,52889,2,3,6,1400,169,34,6,7,3,3,0
52890,52890,2,4,2,1400,169,9.5,6,5,3,3,0
52891,52891,2,2,4,1400,169,5.5,6,9,3,3,1
52892,52892,3,4,3,1800,169,10,7,5,3,3,1
52893,52893,3,2,8,1800,169,2.7,7,3,3,3,1
52894,52894,3,5,2,1800,169,8.5,7,4,3,3,0
52895,52895,3,1,4,1800,169,1.75,7,2,3,3,0
52896,52896,4,4,7,1050,169,41,7,9,3,3,0
52897,52897,4,1,3,1050,169,2.2,7,1,3,3,1
52898,52898,4,5,1,1050,169,10,7,6,3,3,0
52899,52899,4,2,2,1050,169,4.8,7,2,3,3,1
52900,52900,5,2,1,1800,169,4.2,7,2,3,3,0
52901,52901,5,1,3,1800,169,12,7,4,3,3,0
52902,52902,5,3,2,1800,169,2.4,7,1,3,3,0
52903,52903,5,4,4,1800,169,3.3,7,3,3,3,0
52904,52904,5,5,5,1800,169,11,7,4,3,3,0
52905,52905,6,2,2,1050,169,3.5,7,3,3,3,1
52906,52906,6,4,9,1050,169,11,7,6,3,3,0
52907,52907,6,1,7,1050,169,3.5,7,5,3,3,0
52908,52908,6,5,8,1050,169,2.3,7,4,3,3,0
52909,52909,7,5,2,1800,169,2.9,7,6,3,3,0
52910,52910,7,2,6,1800,169,14,7,7,3,3,1
52911,52911,7,4,3,1800,169,34,7,12,3,3,0
52912,52912,7,3,7,1800,169,4.8,7,5,3,3,1
52913,52913,1,1,3,950,24,2.6,6,2,0,2,1
52914,52914,1,2,2,950,24,4,6,4,0,2,0
52915,52915,1,5,4,950,24,8,6,3,0,2,0
52916,52916,1,3,1,950,24,2.3,6,1,0,2,1
52917,52917,1,4,5,950,24,61,6,6,0,2,0
52918,52918,2,3,5,1250,24,5,7,4,0,2,0
52919,52919,2,1,6,1250,24,5,7,2,0,2,1
52920,52920,2,2,2,1250,24,1.85,7,1,0,2,1
52921,52921,2,5,3,1250,24,17,7,6,0,2,0
52922,52922,2,4,4,1250,24,17,7,5,0,2,0
52923,52923,3,3,6,1400,24,5.5,11,2,0,2,1
52924,52924,3,5,1,1400,24,23,11,4,0,2,0
52925,52925,3,1,12,1400,24,3.8,11,1,0,2,0
52926,52926,3,2,3,1400,24,5.5,11,3,0,2,0
52927,52927,3,4,9,1400,24,12,11,10,0,2,0
52928,52928,4,3,9,950,24,4,10,2,0,2,1
52929,52929,4,5,4,950,24,15,10,5,0,2,0
52930,52930,4,2,5,950,24,5.5,10,3,0,2,0
52931,52931,4,4,11,950,24,10,10,4,0,2,1
52932,52932,5,5,8,1400,24,15,8,5,0,2,0
52933,52933,5,3,6,1400,24,26,8,7,0,2,0
