,Unnamed: 0,Date,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Finishing Position,Betting Status,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition
76322,76322,0,6,2,0,1210,153,0,3,2,10,7,3,4
76323,76323,0,6,4,0,1210,153,0,2,2,10,8,3,4
76324,76324,0,7,2,0,2170,153,0,0,1,9,2,3,4
76325,76325,0,7,3,0,2170,153,0,3,2,9,3,3,4
76326,76326,0,7,5,0,2170,153,0,0,1,9,4,3,4
76327,76327,0,7,1,0,2170,153,0,1,2,9,1,3,4
76328,76328,0,7,4,0,2170,153,0,0,1,9,7,3,4
76329,76329,0,1,3,0,2350,163,0,1,2,6,3,1,2
76330,76330,0,1,4,0,2350,163,0,0,1,6,5,1,2
76331,76331,0,1,2,0,2350,163,0,3,1,6,1,1,2
76332,76332,0,1,5,0,2350,163,0,4,1,6,4,1,2
76333,76333,0,1,1,0,2350,163,0,2,2,6,2,1,2
76334,76334,0,2,1,0,2350,163,0,0,1,8,3,1,2
76335,76335,0,2,5,0,2350,163,0,0,1,8,5,1,2
76336,76336,0,2,4,0,2350,163,0,4,1,8,6,1,2
76337,76337,0,2,2,0,2350,163,0,1,2,8,2,1,2
76338,76338,0,2,3,0,2350,163,0,2,2,8,9,1,2
76339,76339,0,3,2,0,1100,163,0,3,1,6,2,1,2
76340,76340,0,3,1,0,1100,163,0,1,2,6,1,1,2
76341,76341,0,3,4,0,1100,163,0,0,1,6,10,1,2
76342,76342,0,3,5,0,1100,163,0,4,1,6,8,1,2
76343,76343,0,3,3,0,1100,163,0,2,2,6,5,1,2
76344,76344,0,4,2,0,1100,163,0,0,1,10,2,1,2
76345,76345,0,4,1,0,1100,163,0,3,2,10,1,1,2
76346,76346,0,4,5,0,1100,163,0,2,2,10,7,1,2
76347,76347,0,4,4,0,1100,163,0,1,2,10,3,1,2
76348,76348,0,4,3,0,1100,163,0,0,1,10,4,1,2
76349,76349,0,5,5,0,1000,163,0,0,1,6,7,1,2
76350,76350,0,5,2,0,1000,163,0,4,1,6,6,1,2
76351,76351,0,5,1,0,1000,163,0,3,1,6,3,1,2
76352,76352,0,5,3,0,1000,163,0,2,2,6,2,1,2
76353,76353,0,5,4,0,1000,163,0,1,2,6,1,1,2
76354,76354,0,6,3,0,1200,163,0,0,1,10,11,1,2
76355,76355,0,6,5,0,1200,163,0,0,1,10,12,1,2
76356,76356,0,6,2,0,1200,163,0,0,1,10,12,1,2
76357,76357,0,6,4,0,1200,163,0,3,2,10,9,1,2
76358,76358,0,6,1,0,1200,163,0,2,2,10,6,1,2
76359,76359,0,7,3,0,1400,163,0,0,1,10,7,1,2
76360,76360,0,7,4,0,1400,163,0,2,2,10,6,1,2
76361,76361,0,7,5,0,1400,163,0,4,1,10,8,1,2
76362,76362,0,7,1,0,1400,163,0,0,1,10,2,1,2
76363,76363,0,7,2,0,1400,163,0,1,2,10,3,1,2
76364,76364,0,8,2,0,1700,163,0,0,1,10,7,1,2
76365,76365,0,8,1,0,1700,163,0,0,1,10,3,1,2
76366,76366,0,8,4,0,1700,163,0,0,1,10,8,1,2
76367,76367,0,8,3,0,1700,163,0,2,2,10,2,1,2
76368,76368,0,8,5,0,1700,163,0,4,1,10,5,1,2
76369,76369,0,1,3,0,1000,6,0,1,2,10,3,0,2
76370,76370,0,1,1,0,1000,6,0,0,1,10,2,0,2
76371,76371,0,1,4,0,1000,6,0,2,2,10,1,0,2
76372,76372,0,1,2,0,1000,6,0,0,1,10,5,0,2
76373,76373,0,1,5,0,1000,6,0,0,1,10,3,0,2
76374,76374,0,2,1,0,1100,6,0,1,2,8,2,0,2
76375,76375,0,2,4,0,1100,6,0,0,1,8,6,0,2
76376,76376,0,2,3,0,1100,6,0,2,2,8,5,0,2
76377,76377,0,2,2,0,1100,6,0,0,1,8,1,0,2
76378,76378,0,2,5,0,1100,6,0,4,1,8,3,0,2
76379,76379,0,3,5,0,1800,6,0,0,1,12,7,0,2
76380,76380,0,3,3,0,1800,6,0,4,1,12,5,0,2
76381,76381,0,3,4,0,1800,6,0,3,2,12,3,0,2
76382,76382,0,3,2,0,1800,6,0,0,1,12,3,0,2
76383,76383,0,3,1,0,1800,6,0,2,2,12,1,0,2
76384,76384,0,4,4,0,1100,6,0,2,2,7,7,0,2
76385,76385,0,4,2,0,1100,6,0,0,1,7,4,0,2
76386,76386,0,4,3,0,1100,6,0,1,2,7,3,0,2
76387,76387,0,4,1,0,1100,6,0,3,1,7,5,0,2
76388,76388,0,4,5,0,1100,6,0,0,1,7,9,0,2
76389,76389,0,5,2,0,1600,6,0,2,2,9,3,0,2
76390,76390,0,5,3,0,1600,6,0,0,1,9,7,0,2
76391,76391,0,5,5,0,1600,6,0,3,2,9,6,0,2
76392,76392,0,5,1,0,1600,6,0,1,2,9,1,0,2
76393,76393,0,5,4,0,1600,6,0,0,1,9,2,0,2
76394,76394,0,6,5,0,1200,6,0,4,1,12,4,0,2
76395,76395,0,6,2,0,1200,6,0,3,2,12,6,0,2
76396,76396,0,6,1,0,1200,6,0,0,1,12,5,0,2
76397,76397,0,6,4,0,1200,6,0,1,2,12,2,0,2
76398,76398,0,6,3,0,1200,6,0,0,1,12,1,0,2
76399,76399,0,7,4,0,1200,6,0,2,2,12,3,0,2
76400,76400,0,7,3,0,1200,6,0,3,2,12,5,0,2
76401,76401,0,7,2,0,1200,6,0,0,1,12,3,0,2
76402,76402,0,7,5,0,1200,6,0,0,1,12,1,0,2
76403,76403,0,7,1,0,1200,6,0,0,1,12,2,0,2
76404,76404,0,8,4,0,1500,6,0,0,1,13,13,0,2
76405,76405,0,8,2,0,1500,6,0,0,0,13,5,0,2
76406,76406,0,8,5,0,1500,6,0,0,1,13,10,0,2
76407,76407,0,8,3,0,1500,6,0,2,2,13,6,0,2
76408,76408,0,8,1,0,1500,6,0,1,2,13,6,0,2
76409,76409,0,1,4,0,1514,57,0,3,1,7,9,0,2
76410,76410,0,1,1,0,1514,57,0,1,2,7,3,0,2
76411,76411,0,1,2,0,1514,57,0,4,1,7,4,0,2
76412,76412,0,1,3,0,1514,57,0,0,1,7,10,0,2
76413,76413,0,1,5,0,1514,57,0,0,1,7,8,0,2
76414,76414,0,2,5,0,1200,57,0,0,1,9,2,0,2
76415,76415,0,2,3,0,1200,57,0,4,1,9,9,0,2
76416,76416,0,2,4,0,1200,57,0,0,1,9,3,0,2
76417,76417,0,2,1,0,1200,57,0,3,2,9,4,0,2
76418,76418,0,2,2,0,1200,57,0,1,2,9,7,0,2
76419,76419,0,3,1,0,1100,57,0,0,1,10,7,0,2
76420,76420,0,3,3,0,1100,57,0,2,2,10,2,0,2
76421,76421,0,3,4,0,1100,57,0,4,1,10,8,0,2
76422,76422,0,3,5,0,1100,57,0,0,1,10,10,0,2
76423,76423,0,3,2,0,1100,57,0,1,2,10,3,0,2
76424,76424,0,4,3,0,1200,57,0,2,2,11,4,0,2
76425,76425,0,4,5,0,1200,57,0,0,1,11,9,0,2
76426,76426,0,4,4,0,1200,57,0,0,1,11,7,0,2
76427,76427,0,4,1,0,1200,57,0,0,1,11,6,0,2
76428,76428,0,4,2,0,1200,57,0,1,2,11,5,0,2
76429,76429,0,5,1,0,1100,57,0,4,1,11,2,0,2
76430,76430,0,5,2,0,1100,57,0,3,2,11,6,0,2
76431,76431,0,5,4,0,1100,57,0,0,1,11,11,0,2
76432,76432,0,5,5,0,1100,57,0,2,2,11,3,0,2
76433,76433,0,5,3,0,1100,57,0,0,1,11,8,0,2
76434,76434,0,6,1,0,1718,57,0,0,1,7,9,0,2
76435,76435,0,6,3,0,1718,57,0,1,2,7,7,0,2
76436,76436,0,6,2,0,1718,57,0,3,1,7,4,0,2
76437,76437,0,6,4,0,1718,57,0,2,2,7,6,0,2
76438,76438,0,6,5,0,1718,57,0,0,1,7,10,0,2
76439,76439,0,7,1,0,1514,57,0,0,1,12,7,0,2
76440,76440,0,7,3,0,1514,57,0,1,2,12,5,0,2
76441,76441,0,7,2,0,1514,57,0,0,1,12,8,0,2
76442,76442,0,7,5,0,1514,57,0,4,1,12,3,0,2
76443,76443,0,7,4,0,1514,57,0,2,2,12,2,0,2
76444,76444,0,1,5,0,1220,87,0,0,1,11,9,0,2
76445,76445,0,1,3,0,1220,87,0,0,1,11,6,0,2
76446,76446,0,1,4,0,1220,87,0,2,2,11,2,0,2
76447,76447,0,1,1,0,1220,87,0,1,2,11,1,0,2
76448,76448,0,1,2,0,1220,87,0,4,1,11,4,0,2
76449,76449,0,2,2,0,1220,87,0,0,1,13,1,0,2
76450,76450,0,2,1,0,1220,87,0,1,2,13,2,0,2
76451,76451,0,2,4,0,1220,87,0,0,1,13,4,0,2
76452,76452,0,2,5,0,1220,87,0,4,1,13,7,0,2
76453,76453,0,2,3,0,1220,87,0,0,1,13,4,0,2
76454,76454,0,3,4,0,1220,87,0,0,1,13,5,0,2
76455,76455,0,3,2,0,1220,87,0,0,1,13,1,0,2
76456,76456,0,3,5,0,1220,87,0,4,1,13,6,0,2
76457,76457,0,3,3,0,1220,87,0,1,2,13,9,0,2
76458,76458,0,3,1,0,1220,87,0,3,2,13,3,0,2
76459,76459,0,4,3,0,1620,87,0,0,1,14,9,0,2
76460,76460,0,4,2,0,1620,87,0,3,2,14,7,0,2
76461,76461,0,4,1,0,1620,87,0,0,1,14,7,0,2
76462,76462,0,4,5,0,1620,87,0,1,2,14,6,0,2
76463,76463,0,4,4,0,1620,87,0,4,1,14,11,0,2
76464,76464,0,5,4,0,1220,87,0,0,1,12,4,0,2
76465,76465,0,5,3,0,1220,87,0,2,2,12,3,0,2
76466,76466,0,5,2,0,1220,87,0,0,1,12,5,0,2
76467,76467,0,5,1,0,1220,87,0,1,2,12,1,0,2
76468,76468,0,5,5,0,1220,87,0,3,2,12,2,0,2
76469,76469,0,6,4,0,2150,87,0,0,1,10,3,0,2
76470,76470,0,6,5,0,2150,87,0,1,2,10,5,0,2
76471,76471,0,6,2,0,2150,87,0,0,1,10,2,0,2
76472,76472,0,6,3,0,2150,87,0,2,2,10,3,0,2
76473,76473,0,6,1,0,2150,87,0,3,2,10,1,0,2
76474,76474,0,7,4,0,1220,87,0,0,1,9,6,0,2
76475,76475,0,7,1,0,1220,87,0,0,1,9,2,0,2
76476,76476,0,7,5,0,1220,87,0,0,1,9,8,0,2
76477,76477,0,7,2,0,1220,87,0,2,2,9,1,0,2
76478,76478,0,7,3,0,1220,87,0,1,2,9,3,0,2
76479,76479,0,8,1,0,1620,87,0,3,2,11,3,0,2
76480,76480,0,8,3,0,1620,87,0,2,2,11,2,0,2
76481,76481,0,8,4,0,1620,87,0,4,1,11,5,0,2
76482,76482,0,8,5,0,1620,87,0,1,2,11,5,0,2
76483,76483,0,8,2,0,1620,87,0,0,1,11,4,0,2
76484,76484,0,9,4,0,1420,87,0,0,1,11,10,0,2
76485,76485,0,9,3,0,1420,87,0,0,1,11,7,0,2
76486,76486,0,9,1,0,1420,87,0,3,2,11,5,0,2
76487,76487,0,9,2,0,1420,87,0,0,1,11,6,0,2
76488,76488,0,9,5,0,1420,87,0,0,1,11,8,0,2
76489,76489,0,10,5,0,1220,87,0,1,2,11,1,0,2
76490,76490,0,10,3,0,1220,87,0,3,2,11,8,0,2
76491,76491,0,10,2,0,1220,87,0,2,2,11,2,0,2
76492,76492,0,10,1,0,1220,87,0,0,1,11,11,0,2
76493,76493,0,10,4,0,1220,87,0,0,1,11,7,0,2
76494,76494,0,1,1,0,1300,138,0,0,1,11,5,1,2
76495,76495,0,1,2,0,1300,138,0,1,2,11,1,1,2
76496,76496,0,1,4,0,1300,138,0,0,1,11,6,1,2
76497,76497,0,1,3,0,1300,138,0,0,1,11,1,1,2
76498,76498,0,1,5,0,1300,138,0,0,1,11,1,1,2
76499,76499,0,2,4,0,1300,138,0,0,1,11,4,1,2
76500,76500,0,2,2,0,1300,138,0,1,2,11,6,1,2
76501,76501,0,2,3,0,1300,138,0,0,1,11,2,1,2
76502,76502,0,2,5,0,1300,138,0,0,1,11,7,1,2
76503,76503,0,2,1,0,1300,138,0,0,1,11,1,1,2
76504,76504,0,3,5,0,2400,138,0,1,2,10,5,1,2
76505,76505,0,3,1,0,2400,138,0,3,2,10,1,1,2
76506,76506,0,3,2,0,2400,138,0,2,2,10,4,1,2
76507,76507,0,3,3,0,2400,138,0,0,1,10,2,1,2
76508,76508,0,3,4,0,2400,138,0,0,1,10,3,1,2
76509,76509,0,4,3,0,1600,138,0,0,1,10,5,1,2
76510,76510,0,4,2,0,1600,138,0,4,1,10,2,1,2
76511,76511,0,4,5,0,1600,138,0,2,2,10,7,1,2
76512,76512,0,4,1,0,1600,138,0,0,1,10,1,1,2
76513,76513,0,4,4,0,1600,138,0,0,1,10,6,1,2
76514,76514,0,5,4,0,1300,138,0,4,1,10,8,1,2
76515,76515,0,5,1,0,1300,138,0,1,2,10,1,1,2
76516,76516,0,5,3,0,1300,138,0,0,1,10,3,1,2
76517,76517,0,5,5,0,1300,138,0,0,1,10,10,1,2
76518,76518,0,5,2,0,1300,138,0,3,2,10,2,1,2
76519,76519,0,6,5,0,1400,138,0,4,1,14,6,1,2
76520,76520,0,6,4,0,1400,138,0,0,1,14,2,1,2
76521,76521,0,6,2,0,1400,138,0,0,1,14,6,1,2
76522,76522,0,6,3,0,1400,138,0,3,2,14,4,1,2
76523,76523,0,6,1,0,1400,138,0,2,2,14,1,1,2
76524,76524,0,7,4,0,1400,138,0,0,1,12,3,1,2
76525,76525,0,7,5,0,1400,138,0,0,1,12,5,1,2
76526,76526,0,7,2,0,1400,138,0,0,1,12,8,1,2
76527,76527,0,7,3,0,1400,138,0,0,1,12,12,1,2
76528,76528,0,7,1,0,1400,138,0,4,1,12,1,1,2
76529,76529,0,8,2,0,1400,138,0,1,2,12,2,1,2
76530,76530,0,8,4,0,1400,138,0,0,1,12,9,1,2
76531,76531,0,8,3,0,1400,138,0,0,1,12,7,1,2
76532,76532,0,8,1,0,1400,138,0,0,1,12,3,1,2
76533,76533,0,8,5,0,1400,138,0,3,2,12,3,1,2
76534,76534,0,1,2,0,1600,144,0,0,1,7,3,1,2
76535,76535,0,1,5,0,1600,144,0,4,1,7,7,1,2
76536,76536,0,1,3,0,1600,144,0,3,1,7,2,1,2
76537,76537,0,1,4,0,1600,144,0,1,2,7,4,1,2
76538,76538,0,1,1,0,1600,144,0,2,2,7,1,1,2
76539,76539,0,2,4,0,1100,144,0,0,1,9,6,1,2
76540,76540,0,2,1,0,1100,144,0,1,2,9,2,1,2
76541,76541,0,2,3,0,1100,144,0,2,2,9,5,1,2
76542,76542,0,2,5,0,1100,144,0,0,1,9,10,1,2
76543,76543,0,2,2,0,1100,144,0,4,1,9,7,1,2
76544,76544,0,3,5,0,2100,144,0,0,1,11,3,1,2
76545,76545,0,3,3,0,2100,144,0,0,1,11,10,1,2
76546,76546,0,3,1,0,2100,144,0,0,1,11,2,1,2
76547,76547,0,3,4,0,2100,144,0,4,1,11,4,1,2
76548,76548,0,3,2,0,2100,144,0,1,2,11,1,1,2
76549,76549,0,4,3,0,2100,144,0,3,2,8,5,1,2
76550,76550,0,4,5,0,2100,144,0,0,1,8,7,1,2
76551,76551,0,4,4,0,2100,144,0,2,2,8,4,1,2
76552,76552,0,4,1,0,2100,144,0,1,2,8,1,1,2
76553,76553,0,4,2,0,2100,144,0,4,1,8,2,1,2
76554,76554,0,5,2,0,1700,144,0,1,2,7,2,1,2
76555,76555,0,5,1,0,1700,144,0,0,1,7,5,1,2
76556,76556,0,5,3,0,1700,144,0,4,1,7,6,1,2
76557,76557,0,5,4,0,1700,144,0,2,2,7,3,1,2
76558,76558,0,5,5,0,1700,144,0,0,1,7,4,1,2
76559,76559,0,6,4,0,1100,144,0,0,1,5,8,1,2
76560,76560,0,6,2,0,1100,144,0,3,1,5,5,1,2
76561,76561,0,6,1,0,1100,144,0,1,2,5,3,1,2
76562,76562,0,6,5,0,1100,144,0,4,1,5,7,1,2
76563,76563,0,6,3,0,1100,144,0,2,2,5,6,1,2
76564,76564,0,7,2,0,1000,144,0,0,1,9,3,1,2
76565,76565,0,7,5,0,1000,144,0,2,2,9,9,1,2
76566,76566,0,7,3,0,1000,144,0,3,2,9,4,1,2
76567,76567,0,7,4,0,1000,144,0,0,1,9,6,1,2
76568,76568,0,7,1,0,1000,144,0,1,2,9,2,1,2
76569,76569,0,1,1,0,1000,154,0,1,2,4,2,0,2
76570,76570,0,1,2,0,1000,154,0,2,2,4,3,0,2
76571,76571,0,1,3,0,1000,154,0,3,1,4,4,0,2
76572,76572,0,1,4,0,1000,154,0,4,1,4,5,0,2
76573,76573,0,2,4,0,1609,154,0,0,1,8,4,0,2
76574,76574,0,2,1,0,1609,154,0,3,2,8,2,0,2
76575,76575,0,2,2,0,1609,154,0,4,1,8,5,0,2
76576,76576,0,2,3,0,1609,154,0,0,1,8,3,0,2
76577,76577,0,2,5,0,1609,154,0,0,1,8,7,0,2
76578,76578,0,3,2,0,1300,154,0,0,1,10,6,0,2
76579,76579,0,3,5,0,1300,154,0,2,2,10,9,0,2
76580,76580,0,3,3,0,1300,154,0,1,2,10,3,0,2
76581,76581,0,3,4,0,1300,154,0,0,1,10,5,0,2
76582,76582,0,3,1,0,1300,154,0,4,1,10,2,0,2
76583,76583,0,4,5,0,1400,154,0,0,1,12,9,0,2
76584,76584,0,4,1,0,1400,154,0,3,2,12,6,0,2
76585,76585,0,4,3,0,1400,154,0,0,1,12,6,0,2
76586,76586,0,4,4,0,1400,154,0,1,2,12,4,0,2
76587,76587,0,4,2,0,1400,154,0,0,1,12,3,0,2
76588,76588,0,5,5,0,1000,154,0,0,1,11,6,0,2
76589,76589,0,5,2,0,1000,154,0,4,1,11,3,0,2
76590,76590,0,5,4,0,1000,154,0,0,1,11,8,0,2
76591,76591,0,5,1,0,1000,154,0,1,2,11,1,0,2
76592,76592,0,5,3,0,1000,154,0,3,2,11,4,0,2
76593,76593,0,6,4,0,1200,154,0,0,1,13,8,0,2
76594,76594,0,6,2,0,1200,154,0,4,1,13,3,0,2
76595,76595,0,6,3,0,1200,154,0,2,2,13,2,0,2
76596,76596,0,6,1,0,1200,154,0,1,2,13,1,0,2
76597,76597,0,6,5,0,1200,154,0,0,1,13,6,0,2
76598,76598,0,7,3,0,1200,154,0,0,1,14,10,0,2
76599,76599,0,7,5,0,1200,154,0,0,1,14,14,0,2
76600,76600,0,7,4,0,1200,154,0,2,2,14,11,0,2
76601,76601,0,7,2,0,1200,154,0,4,1,14,8,0,2
76602,76602,0,7,1,0,1200,154,0,1,2,14,7,0,2
76603,76603,0,1,2,0,1300,165,0,4,1,7,1,1,3
76604,76604,0,1,5,0,1300,165,0,0,1,7,4,1,3
76605,76605,0,1,4,0,1300,165,0,1,2,7,5,1,3
76606,76606,0,1,1,0,1300,165,0,2,2,7,2,1,3
76607,76607,0,1,3,0,1300,165,0,0,1,7,3,1,3
76608,76608,0,2,5,0,1100,165,0,1,2,12,13,1,3
76609,76609,0,2,1,0,1100,165,0,0,1,12,5,1,3
76610,76610,0,2,2,0,1100,165,0,0,1,12,6,1,3
76611,76611,0,2,3,0,1100,165,0,0,1,12,4,1,3
76612,76612,0,2,4,0,1100,165,0,2,2,12,7,1,3
76613,76613,0,3,4,0,1200,165,0,0,1,11,5,1,3
76614,76614,0,3,3,0,1200,165,0,1,2,11,1,1,3
76615,76615,0,3,2,0,1200,165,0,3,2,11,2,1,3
76616,76616,0,3,5,0,1200,165,0,0,1,11,7,1,3
76617,76617,0,3,1,0,1200,165,0,0,0,11,5,1,3
76618,76618,0,4,2,0,1600,165,0,0,1,8,10,1,3
76619,76619,0,4,1,0,1600,165,0,1,2,8,3,1,3
76620,76620,0,4,3,0,1600,165,0,0,1,8,5,1,3
76621,76621,0,4,4,0,1600,165,0,3,2,8,2,1,3
76622,76622,0,4,5,0,1600,165,0,0,1,8,4,1,3
76623,76623,0,5,2,0,1100,165,0,2,2,7,3,1,3
76624,76624,0,5,3,0,1100,165,0,3,1,7,5,1,3
76625,76625,0,5,1,0,1100,165,0,1,2,7,2,1,3
76626,76626,0,5,5,0,1100,165,0,4,1,7,8,1,3
76627,76627,0,5,4,0,1100,165,0,0,1,7,6,1,3
76628,76628,0,6,5,0,1400,165,0,0,1,6,7,1,3
76629,76629,0,6,2,0,1400,165,0,3,1,6,5,1,3
76630,76630,0,6,4,0,1400,165,0,4,1,6,5,1,3
76631,76631,0,6,1,0,1400,165,0,2,2,6,3,1,3
76632,76632,0,6,3,0,1400,165,0,1,2,6,4,1,3
76633,76633,0,7,5,0,1400,165,0,0,1,10,2,1,3
76634,76634,0,7,1,0,1400,165,0,2,2,10,1,1,3
76635,76635,0,7,3,0,1400,165,0,0,1,10,7,1,3
76636,76636,0,7,2,0,1400,165,0,0,1,10,3,1,3
76637,76637,0,7,4,0,1400,165,0,0,1,10,8,1,3
76638,76638,0,8,1,0,2110,165,0,0,1,11,1,1,3
76639,76639,0,8,4,0,2110,165,0,1,2,11,4,1,3
76640,76640,0,8,3,0,2110,165,0,0,1,11,5,1,3
76641,76641,0,8,2,0,2110,165,0,0,1,11,2,1,3
76642,76642,0,8,5,0,2110,165,0,0,1,11,7,1,3
76643,76643,0,9,4,0,1200,165,0,3,2,11,6,1,3
76644,76644,0,9,2,0,1200,165,0,0,1,11,3,1,3
76645,76645,0,9,5,0,1200,165,0,2,2,11,4,1,3
76646,76646,0,9,3,0,1200,165,0,0,1,11,8,1,3
76647,76647,0,9,1,0,1200,165,0,4,1,11,1,1,3
76648,76648,0,1,2,0,2200,22,0,3,2,10,6,0,2
76649,76649,0,1,5,0,2200,22,0,4,1,10,8,0,2
76650,76650,0,1,1,0,2200,22,0,1,2,10,3,0,2
76651,76651,0,1,3,0,2200,22,0,0,1,10,5,0,2
76652,76652,0,1,4,0,2200,22,0,0,1,10,4,0,2
76653,76653,0,2,4,0,1400,22,0,0,1,11,4,0,2
76654,76654,0,2,2,0,1400,22,0,3,2,11,1,0,2
76655,76655,0,2,5,0,1400,22,0,0,1,11,3,0,2
76656,76656,0,2,3,0,1400,22,0,0,1,11,9,0,2
76657,76657,0,2,1,0,1400,22,0,2,2,11,2,0,2
76658,76658,0,3,1,0,1400,22,0,1,2,14,1,0,2
76659,76659,0,3,2,0,1400,22,0,0,1,14,2,0,2
76660,76660,0,3,3,0,1400,22,0,0,1,14,3,0,2
76661,76661,0,3,4,0,1400,22,0,0,1,14,6,0,2
76662,76662,0,3,5,0,1400,22,0,4,1,14,9,0,2
76663,76663,0,4,3,0,1100,22,0,4,1,13,4,0,2
76664,76664,0,4,1,0,1100,22,0,0,1,13,3,0,2
76665,76665,0,4,5,0,1100,22,0,2,2,13,7,0,2
76666,76666,0,4,2,0,1100,22,0,0,1,13,6,0,2
76667,76667,0,4,4,0,1100,22,0,0,1,13,10,0,2
76668,76668,0,5,4,0,1675,22,0,4,1,12,5,0,2
76669,76669,0,5,3,0,1675,22,0,1,2,12,2,0,2
76670,76670,0,5,2,0,1675,22,0,0,1,12,6,0,2
76671,76671,0,5,1,0,1675,22,0,2,2,12,3,0,2
76672,76672,0,5,5,0,1675,22,0,0,1,12,4,0,2
76673,76673,0,6,1,0,1200,22,0,3,2,11,1,0,2
76674,76674,0,6,4,0,1200,22,0,1,2,11,2,0,2
76675,76675,0,6,3,0,1200,22,0,0,1,11,6,0,2
76676,76676,0,6,5,0,1200,22,0,0,1,11,4,0,2
76677,76677,0,6,2,0,1200,22,0,0,1,11,2,0,2
76678,76678,0,7,4,0,1200,22,0,4,1,11,2,0,2
76679,76679,0,7,1,0,1200,22,0,0,1,11,2,0,2
76680,76680,0,7,2,0,1200,22,0,1,2,11,1,0,2
76681,76681,0,7,3,0,1200,22,0,3,2,11,7,0,2
76682,76682,0,7,5,0,1200,22,0,0,1,11,6,0,2
76683,76683,0,8,1,0,1675,22,0,0,1,10,2,0,2
76684,76684,0,8,3,0,1675,22,0,0,1,10,8,0,2
76685,76685,0,8,2,0,1675,22,0,2,2,10,5,0,2
76686,76686,0,8,5,0,1675,22,0,1,2,10,6,0,2
76687,76687,0,8,4,0,1675,22,0,3,2,10,3,0,2
76688,76688,0,1,2,0,1200,86,0,0,1,6,8,0,2
76689,76689,0,1,1,0,1200,86,0,3,1,6,7,0,2
76690,76690,0,1,5,0,1200,86,0,2,2,6,3,0,2
76691,76691,0,1,3,0,1200,86,0,4,1,6,6,0,2
76692,76692,0,1,4,0,1200,86,0,1,2,6,5,0,2
76693,76693,0,2,5,0,1200,86,0,4,1,9,13,0,2
76694,76694,0,2,4,0,1200,86,0,0,1,9,8,0,2
76695,76695,0,2,2,0,1200,86,0,3,2,9,7,0,2
76696,76696,0,2,1,0,1200,86,0,1,2,9,8,0,2
76697,76697,0,2,3,0,1200,86,0,2,2,9,6,0,2
76698,76698,0,3,1,0,1450,86,0,2,2,10,5,0,2
76699,76699,0,3,2,0,1450,86,0,4,1,10,4,0,2
76700,76700,0,3,5,0,1450,86,0,0,1,10,7,0,2
76701,76701,0,3,3,0,1450,86,0,0,1,10,6,0,2
76702,76702,0,3,4,0,1450,86,0,1,2,10,3,0,2
76703,76703,0,4,2,0,1850,86,0,2,2,14,8,0,2
76704,76704,0,4,3,0,1850,86,0,0,1,14,10,0,2
76705,76705,0,4,1,0,1850,86,0,1,2,14,6,0,2
76706,76706,0,4,4,0,1850,86,0,0,1,14,5,0,2
76707,76707,0,4,5,0,1850,86,0,0,1,14,4,0,2
76708,76708,0,5,5,0,1850,86,0,0,1,11,9,0,2
76709,76709,0,5,2,0,1850,86,0,3,2,11,6,0,2
76710,76710,0,5,4,0,1850,86,0,0,1,11,11,0,2
76711,76711,0,5,3,0,1850,86,0,2,2,11,5,0,2
76712,76712,0,5,1,0,1850,86,0,1,2,11,2,0,2
76713,76713,0,6,3,0,1450,86,0,4,1,10,9,0,2
76714,76714,0,6,5,0,1450,86,0,2,2,10,8,0,2
76715,76715,0,6,4,0,1450,86,0,1,2,10,4,0,2
76716,76716,0,6,1,0,1450,86,0,0,1,10,5,0,2
76717,76717,0,6,2,0,1450,86,0,3,2,10,7,0,2
76718,76718,0,7,1,0,1450,86,0,4,1,10,6,0,2
76719,76719,0,7,4,0,1450,86,0,2,2,10,4,0,2
76720,76720,0,7,5,0,1450,86,0,0,1,10,9,0,2
76721,76721,0,7,2,0,1450,86,0,3,2,10,3,0,2
76722,76722,0,7,3,0,1450,86,0,1,2,10,8,0,2
76723,76723,0,8,3,0,1100,86,0,0,1,10,9,0,2
76724,76724,0,8,2,0,1100,86,0,3,2,10,4,0,2
76725,76725,0,8,4,0,1100,86,0,2,2,10,7,0,2
76726,76726,0,8,5,0,1100,86,0,1,2,10,6,0,2
76727,76727,0,8,1,0,1100,86,0,4,1,10,3,0,2
76728,76728,0,9,4,0,1200,86,0,1,2,10,13,0,2
76729,76729,0,9,5,0,1200,86,0,0,1,10,12,0,2
76730,76730,0,9,3,0,1200,86,0,3,2,10,11,0,2
76731,76731,0,9,2,0,1200,86,0,4,1,10,7,0,2
76732,76732,0,9,1,0,1200,86,0,2,2,10,6,0,2
76733,76733,0,1,5,0,2000,121,0,0,1,9,7,1,2
76734,76734,0,1,2,0,2000,121,0,3,2,9,1,1,2
76735,76735,0,1,1,0,2000,121,0,0,1,9,2,1,2
76736,76736,0,1,3,0,2000,121,0,1,2,9,4,1,2
76737,76737,0,1,4,0,2000,121,0,2,2,9,3,1,2
76738,76738,0,2,3,0,1600,121,0,1,2,9,4,1,2
76739,76739,0,2,2,0,1600,121,0,0,1,9,2,1,2
76740,76740,0,2,1,0,1600,121,0,3,2,9,3,1,2
76741,76741,0,2,4,0,1600,121,0,0,1,9,5,1,2
76742,76742,0,2,5,0,1600,121,0,2,2,9,1,1,2
