,Unnamed: 0,Weekday,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Finishing Position,Betting Status,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition
70718,70718,6,4,2,3,1770,58,2,1,2,8,6,1,2
70719,70719,6,4,5,5,1770,58,2,0,1,8,10,1,2
70720,70720,6,5,4,6,2275,58,2,2,2,11,3,1,2
70721,70721,6,5,2,2,2275,58,2,0,1,11,5,1,2
70722,70722,6,5,3,9,2275,58,2,0,1,11,8,1,2
70723,70723,6,5,1,10,2275,58,2,1,2,11,1,1,2
70724,70724,6,5,5,7,2275,58,2,3,2,11,2,1,2
70725,70725,6,6,1,3,2275,58,2,2,2,8,3,1,2
70726,70726,6,6,4,9,2275,58,2,0,1,8,7,1,2
70727,70727,6,6,5,7,2275,58,2,4,1,8,6,1,2
70728,70728,6,6,2,2,2275,58,2,0,1,8,4,1,2
70729,70729,6,6,3,8,2275,58,2,1,2,8,7,1,2
70730,70730,6,7,5,12,1150,58,2,0,1,10,13,1,2
70731,70731,6,7,2,7,1150,58,2,1,2,10,10,1,2
70732,70732,6,7,4,1,1150,58,2,0,1,10,8,1,2
70733,70733,6,7,3,4,1150,58,2,0,1,10,5,1,2
70734,70734,6,7,1,9,1150,58,2,3,2,10,9,1,2
70735,70735,6,8,4,3,1350,58,2,0,1,12,11,1,2
70736,70736,6,8,5,10,1350,58,2,4,1,12,10,1,2
70737,70737,6,8,2,4,1350,58,2,0,1,12,3,1,2
70738,70738,6,8,1,7,1350,58,2,3,2,12,7,1,2
70739,70739,6,8,3,15,1350,58,2,1,2,12,4,1,2
70740,70740,6,9,2,2,1550,58,2,4,1,9,12,1,2
70741,70741,6,9,1,6,1550,58,2,2,2,9,5,1,2
70742,70742,6,9,4,9,1550,58,2,0,1,9,7,1,2
70743,70743,6,9,3,1,1550,58,2,0,1,9,6,1,2
70744,70744,6,9,5,8,1550,58,2,0,1,9,11,1,2
70745,70745,6,1,1,1,1600,118,2,2,2,5,3,3,3
70746,70746,6,1,5,8,1600,118,2,0,1,5,8,3,3
70747,70747,6,1,2,6,1600,118,2,1,2,5,1,3,3
70748,70748,6,1,3,7,1600,118,2,3,1,5,6,3,3
70749,70749,6,1,4,5,1600,118,2,4,1,5,7,3,3
70750,70750,6,2,1,6,1100,118,2,3,1,4,2,3,3
70751,70751,6,2,4,7,1100,118,2,2,1,4,4,3,3
70752,70752,6,2,3,3,1100,118,2,4,1,4,4,3,3
70753,70753,6,2,2,8,1100,118,2,1,2,4,1,3,3
70754,70754,6,3,3,4,1400,118,2,2,2,6,4,3,3
70755,70755,6,3,1,8,1400,118,2,3,1,6,1,3,3
70756,70756,6,3,4,6,1400,118,2,0,1,6,9,3,3
70757,70757,6,3,5,2,1400,118,2,0,1,6,3,3,3
70758,70758,6,3,2,1,1400,118,2,0,0,6,6,3,3
70759,70759,6,4,2,3,1000,118,2,0,1,11,2,3,3
70760,70760,6,4,3,8,1000,118,2,1,2,11,5,3,3
70761,70761,6,4,4,6,1000,118,2,4,1,11,7,3,3
70762,70762,6,4,1,7,1000,118,2,2,2,11,3,3,3
70763,70763,6,4,5,14,1000,118,2,0,1,11,14,3,3
70764,70764,6,5,4,13,1400,118,2,3,2,12,8,3,3
70765,70765,6,5,3,11,1400,118,2,1,2,12,9,3,3
70766,70766,6,5,5,4,1400,118,2,4,1,12,11,3,3
70767,70767,6,5,1,5,1400,118,2,0,1,12,5,3,3
70768,70768,6,5,2,15,1400,118,2,0,1,12,4,3,3
70769,70769,6,6,3,6,1200,118,2,0,1,10,6,3,3
70770,70770,6,6,2,5,1200,118,2,0,1,10,13,3,3
70771,70771,6,6,5,1,1200,118,2,0,1,10,18,3,3
70772,70772,6,6,1,4,1200,118,2,1,2,10,5,3,3
70773,70773,6,6,4,13,1200,118,2,4,1,10,8,3,3
70774,70774,6,7,3,1,1200,118,2,0,1,8,8,3,3
70775,70775,6,7,4,9,1200,118,2,4,1,8,9,3,3
70776,70776,6,7,2,7,1200,118,2,0,1,8,6,3,3
70777,70777,6,7,1,14,1200,118,2,1,2,8,5,3,3
70778,70778,6,7,5,11,1200,118,2,0,1,8,19,3,3
70779,70779,6,1,4,6,1000,154,2,4,1,7,4,0,2
70780,70780,6,1,1,1,1000,154,1,2,2,7,1,0,2
70781,70781,6,1,5,3,1000,154,2,0,1,7,6,0,2
70782,70782,6,1,2,4,1000,154,2,1,2,7,2,0,2
70783,70783,6,1,3,5,1000,154,2,0,1,7,3,0,2
70784,70784,6,2,2,2,1400,154,2,4,1,8,2,0,2
70785,70785,6,2,4,1,1400,154,2,3,2,8,4,0,2
70786,70786,6,2,1,3,1400,154,2,2,2,8,1,0,2
70787,70787,6,2,5,6,1400,154,2,0,1,8,6,0,2
70788,70788,6,2,3,4,1400,154,2,0,1,8,3,0,2
70789,70789,6,3,5,9,1200,154,2,0,1,11,8,0,2
70790,70790,6,3,1,3,1200,154,1,1,2,11,2,0,2
70791,70791,6,3,2,7,1200,154,2,0,1,11,5,0,2
70792,70792,6,3,4,12,1200,154,2,0,1,11,4,0,2
70793,70793,6,3,3,13,1200,154,2,3,2,11,3,0,2
70794,70794,6,4,1,3,1200,154,1,2,2,8,2,0,2
70795,70795,6,4,4,1,1200,154,2,4,1,8,5,0,2
70796,70796,6,4,2,5,1200,154,2,0,1,8,2,0,2
70797,70797,6,4,3,7,1200,154,2,1,2,8,4,0,2
70798,70798,6,4,5,4,1200,154,2,3,2,8,8,0,2
70799,70799,6,5,4,2,1000,154,2,3,2,10,4,0,2
70800,70800,6,5,5,4,1000,154,2,0,1,10,5,0,2
70801,70801,6,5,1,1,1000,154,2,4,1,10,3,0,2
70802,70802,6,5,3,5,1000,154,2,1,2,10,2,0,2
70803,70803,6,5,2,3,1000,154,2,2,2,10,1,0,2
70804,70804,6,6,4,6,1000,154,2,1,2,8,7,0,2
70805,70805,6,6,2,2,1000,154,2,3,2,8,3,0,2
70806,70806,6,6,1,1,1000,154,2,0,1,8,5,0,2
70807,70807,6,6,3,7,1000,154,2,0,1,8,8,0,2
70808,70808,6,6,5,5,1000,154,2,4,1,8,6,0,2
70809,70809,6,7,3,3,1000,154,2,3,2,8,3,0,2
70810,70810,6,7,2,1,1000,154,2,1,2,8,2,0,2
70811,70811,6,7,5,5,1000,154,2,0,1,8,5,0,2
70812,70812,6,7,4,11,1000,154,2,4,1,8,9,0,2
70813,70813,6,7,1,2,1000,154,1,2,2,8,1,0,2
70814,70814,7,1,5,4,1200,3,2,3,2,8,7,0,0
70815,70815,7,1,3,1,1200,3,2,2,2,8,5,0,0
70816,70816,7,1,1,2,1200,3,2,0,1,8,3,0,0
70817,70817,7,1,2,6,1200,3,2,0,1,8,2,0,0
70818,70818,7,1,4,5,1200,3,2,0,1,8,1,0,0
70819,70819,7,2,3,1,1100,3,2,0,1,7,3,0,0
70820,70820,7,2,2,2,1100,3,2,2,2,7,1,0,0
70821,70821,7,2,4,3,1100,3,2,1,2,7,5,0,0
70822,70822,7,2,1,4,1100,3,2,0,1,7,4,0,0
70823,70823,7,2,5,5,1100,3,2,4,1,7,1,0,0
70824,70824,7,3,1,6,1000,3,2,0,1,7,2,0,0
70825,70825,7,3,3,3,1000,3,2,0,1,7,4,0,0
70826,70826,7,3,4,2,1000,3,2,0,1,7,6,0,0
70827,70827,7,3,5,4,1000,3,2,3,2,7,3,0,0
70828,70828,7,3,2,5,1000,3,2,1,2,7,8,0,0
70829,70829,7,4,1,2,1000,3,2,0,1,7,3,0,0
70830,70830,7,4,2,4,1000,3,2,3,1,7,5,0,0
70831,70831,7,4,5,6,1000,3,2,0,1,7,2,0,0
70832,70832,7,4,3,1,1000,3,2,4,1,7,1,0,0
70833,70833,7,4,4,3,1000,3,2,0,1,7,3,0,0
70834,70834,7,5,5,4,1000,3,2,2,2,5,4,0,0
70835,70835,7,5,1,1,1000,3,2,4,1,5,2,0,0
70836,70836,7,5,2,3,1000,3,2,0,1,5,3,0,0
70837,70837,7,5,4,5,1000,3,2,3,1,5,5,0,0
70838,70838,7,5,3,2,1000,3,1,1,2,5,1,0,0
70839,70839,7,1,4,4,1200,6,2,0,1,8,6,0,2
70840,70840,7,1,1,1,1200,6,1,1,2,8,1,0,2
70841,70841,7,1,5,2,1200,6,2,0,1,8,2,0,2
70842,70842,7,1,3,3,1200,6,2,2,2,8,5,0,2
70843,70843,7,1,2,6,1200,6,2,3,2,8,3,0,2
70844,70844,7,2,3,3,1100,6,2,0,1,12,8,0,2
70845,70845,7,2,4,4,1100,6,2,2,2,12,6,0,2
70846,70846,7,2,1,1,1100,6,2,1,2,12,1,0,2
70847,70847,7,2,2,7,1100,6,2,0,1,12,2,0,2
70848,70848,7,2,5,9,1100,6,2,3,2,12,3,0,2
70849,70849,7,3,1,7,1100,6,2,3,2,9,4,0,2
70850,70850,7,3,3,2,1100,6,2,1,2,9,3,0,2
70851,70851,7,3,4,3,1100,6,2,4,1,9,2,0,2
70852,70852,7,3,5,8,1100,6,2,2,2,9,5,0,2
70853,70853,7,3,2,9,1100,6,2,0,1,9,1,0,2
70854,70854,7,4,4,1,1600,6,2,0,1,9,2,0,2
70855,70855,7,4,3,3,1600,6,2,0,1,9,2,0,2
70856,70856,7,4,5,2,1600,6,2,0,1,9,8,0,2
70857,70857,7,4,2,5,1600,6,2,0,1,9,6,0,2
70858,70858,7,4,1,7,1600,6,2,3,2,9,1,0,2
70859,70859,7,5,2,4,1100,6,2,2,2,7,2,0,2
70860,70860,7,5,4,3,1100,6,2,4,1,7,5,0,2
70861,70861,7,5,3,6,1100,6,2,0,1,7,7,0,2
70862,70862,7,5,5,5,1100,6,2,3,1,7,3,0,2
70863,70863,7,5,1,2,1100,6,2,1,2,7,1,0,2
70864,70864,7,6,1,6,2100,6,2,1,2,13,3,0,2
70865,70865,7,6,5,4,2100,6,2,0,1,13,5,0,2
70866,70866,7,6,2,3,2100,6,2,0,1,13,1,0,2
70867,70867,7,6,4,1,2100,6,2,2,2,13,4,0,2
70868,70868,7,6,3,2,2100,6,2,0,1,13,2,0,2
70869,70869,7,7,5,1,1400,6,2,0,1,11,6,0,2
70870,70870,7,7,2,5,1400,6,2,3,2,11,4,0,2
70871,70871,7,7,1,3,1400,6,2,1,2,11,2,0,2
70872,70872,7,7,4,8,1400,6,2,4,1,11,5,0,2
70873,70873,7,7,3,10,1400,6,2,0,1,11,3,0,2
70874,70874,7,8,1,8,1000,6,2,0,1,9,3,0,2
70875,70875,7,8,4,3,1000,6,2,0,1,9,6,0,2
70876,70876,7,8,3,7,1000,6,2,2,2,9,4,0,2
70877,70877,7,8,5,4,1000,6,2,1,2,9,2,0,2
70878,70878,7,8,2,1,1000,6,2,3,2,9,1,0,2
70879,70879,7,9,2,1,1000,6,2,1,2,11,1,0,2
70880,70880,7,9,3,3,1000,6,2,0,0,11,8,0,2
70881,70881,7,9,1,8,1000,6,2,0,1,11,2,0,2
70882,70882,7,9,4,12,1000,6,2,0,0,11,6,0,2
70883,70883,7,9,5,5,1000,6,2,0,1,11,5,0,2
70884,70884,7,1,3,3,1000,50,2,3,2,10,2,3,4
70885,70885,7,1,2,6,1000,50,2,0,1,10,1,3,4
70886,70886,7,1,1,5,1000,50,2,4,1,10,6,3,4
70887,70887,7,1,5,2,1000,50,2,0,1,10,6,3,4
70888,70888,7,1,2,7,1000,50,2,0,1,10,10,3,4
70889,70889,7,1,3,7,1000,50,2,0,1,10,10,3,4
70890,70890,7,1,4,7,1000,50,2,0,1,10,10,3,4
70891,70891,7,1,1,9,1000,50,2,0,1,10,5,3,4
70892,70892,7,1,4,9,1000,50,2,0,1,10,5,3,4
70893,70893,7,2,1,6,1000,50,2,4,1,9,2,3,4
70894,70894,7,2,5,5,1000,50,2,0,1,9,4,3,4
70895,70895,7,2,2,2,1000,50,2,3,2,9,1,3,4
70896,70896,7,2,3,1,1000,50,2,1,2,9,3,3,4
70897,70897,7,2,4,8,1000,50,2,0,1,9,8,3,4
70898,70898,7,3,2,1,2200,50,2,0,1,9,2,3,4
70899,70899,7,3,4,2,2200,50,2,0,1,9,5,3,4
70900,70900,7,3,1,3,2200,50,2,2,2,9,2,3,4
70901,70901,7,3,3,5,2200,50,2,1,2,9,4,3,4
70902,70902,7,3,5,4,2200,50,2,4,1,9,6,3,4
70903,70903,7,4,3,2,1500,50,2,0,1,15,7,3,4
70904,70904,7,4,2,13,1500,50,2,0,1,15,3,3,4
70905,70905,7,4,1,12,1500,50,2,2,2,15,1,3,4
70906,70906,7,4,4,8,1500,50,2,1,2,15,2,3,4
70907,70907,7,4,5,10,1500,50,2,3,2,15,4,3,4
70908,70908,7,5,4,3,1600,50,2,0,1,9,8,3,4
70909,70909,7,5,3,2,1600,50,2,1,2,9,2,3,4
70910,70910,7,5,2,1,1600,50,2,4,1,9,5,3,4
70911,70911,7,5,1,4,1600,50,2,2,2,9,3,3,4
70912,70912,7,5,5,5,1600,50,2,3,2,9,1,3,4
70913,70913,7,6,1,2,1200,50,2,2,2,12,3,3,4
70914,70914,7,6,3,5,1200,50,2,0,1,12,6,3,4
70915,70915,7,6,4,1,1200,50,2,4,1,12,5,3,4
70916,70916,7,6,2,3,1200,50,2,0,1,12,11,3,4
70917,70917,7,6,5,12,1200,50,2,0,1,12,12,3,4
70918,70918,7,7,3,2,1200,50,2,3,2,11,4,3,4
70919,70919,7,7,2,1,1200,50,2,1,2,11,2,3,4
70920,70920,7,7,1,3,1200,50,2,0,1,11,3,3,4
70921,70921,7,7,4,4,1200,50,2,0,1,11,6,3,4
70922,70922,7,7,5,15,1200,50,2,2,2,11,12,3,4
70923,70923,7,8,1,3,1400,50,2,0,1,11,4,3,4
70924,70924,7,8,3,2,1400,50,2,0,1,11,9,3,4
70925,70925,7,8,2,5,1400,50,2,0,1,11,14,3,4
70926,70926,7,8,4,6,1400,50,2,2,2,11,4,3,4
70927,70927,7,8,5,4,1400,50,2,0,1,11,3,3,4
70928,70928,7,9,1,5,1200,50,2,0,1,15,13,3,4
70929,70929,7,9,3,12,1200,50,2,1,2,15,4,3,4
70930,70930,7,9,4,7,1200,50,2,0,1,15,9,3,4
70931,70931,7,9,2,9,1200,50,2,0,1,15,3,3,4
70932,70932,7,9,5,15,1200,50,2,2,2,15,13,3,4
70933,70933,7,1,1,3,1100,54,2,3,1,7,3,0,2
70934,70934,7,1,4,4,1100,54,2,4,1,7,6,0,2
70935,70935,7,1,2,2,1100,54,2,0,1,7,4,0,2
70936,70936,7,1,3,6,1100,54,2,1,2,7,2,0,2
70937,70937,7,1,5,8,1100,54,2,0,1,7,7,0,2
70938,70938,7,2,3,5,1720,54,2,4,1,7,3,0,2
70939,70939,7,2,4,1,1720,54,2,3,1,7,6,0,2
70940,70940,7,2,2,4,1720,54,2,0,1,7,4,0,2
70941,70941,7,2,5,2,1720,54,2,2,2,7,5,0,2
70942,70942,7,2,1,6,1720,54,2,1,2,7,2,0,2
70943,70943,7,3,5,3,1100,54,2,4,1,7,5,0,2
70944,70944,7,3,4,4,1100,54,2,3,1,7,2,0,2
70945,70945,7,3,3,1,1100,54,2,0,1,7,4,0,2
70946,70946,7,3,2,2,1100,54,2,1,2,7,3,0,2
70947,70947,7,3,1,5,1100,54,2,0,1,7,6,0,2
70948,70948,7,4,3,7,2000,54,2,4,1,8,3,0,2
70949,70949,7,4,5,8,2000,54,2,0,1,8,6,0,2
70950,70950,7,4,4,6,2000,54,2,2,2,8,5,0,2
70951,70951,7,4,2,1,2000,54,2,0,1,8,2,0,2
70952,70952,7,4,1,2,2000,54,2,3,2,8,1,0,2
70953,70953,7,5,4,2,1000,54,2,1,2,5,2,0,2
70954,70954,7,5,3,3,1000,54,2,4,1,5,1,0,2
70955,70955,7,5,2,1,1000,54,2,3,1,5,3,0,2
70956,70956,7,5,5,6,1000,54,2,2,2,5,6,0,2
70957,70957,7,5,1,4,1000,54,2,0,1,5,5,0,2
70958,70958,7,6,4,4,1400,54,2,0,1,13,2,0,2
70959,70959,7,6,1,8,1400,54,2,4,1,13,1,0,2
70960,70960,7,6,5,5,1400,54,2,2,2,13,5,0,2
70961,70961,7,6,2,1,1400,54,2,3,2,13,8,0,2
70962,70962,7,6,3,6,1400,54,2,0,1,13,9,0,2
70963,70963,7,7,5,2,2520,54,2,0,1,7,5,0,2
70964,70964,7,7,3,5,2520,54,2,2,2,7,4,0,2
70965,70965,7,7,2,4,2520,54,2,1,2,7,2,0,2
70966,70966,7,7,4,1,2520,54,2,3,1,7,3,0,2
70967,70967,7,7,1,3,2520,54,2,0,1,7,7,0,2
70968,70968,7,8,5,3,1200,54,2,0,1,13,14,0,2
70969,70969,7,8,2,2,1200,54,2,0,1,13,6,0,2
70970,70970,7,8,1,10,1200,54,2,0,1,13,4,0,2
70971,70971,7,8,4,11,1200,54,2,0,1,13,8,0,2
70972,70972,7,8,3,14,1200,54,2,2,2,13,1,0,2
70973,70973,7,9,5,9,1800,54,2,0,1,14,15,0,2
70974,70974,7,9,3,1,1800,54,2,0,1,14,5,0,2
70975,70975,7,9,2,7,1800,54,2,0,1,14,17,0,2
70976,70976,7,9,1,14,1800,54,2,0,1,14,4,0,2
70977,70977,7,9,4,15,1800,54,2,2,2,14,7,0,2
70978,70978,7,1,2,5,1600,87,2,4,1,14,12,0,2
70979,70979,7,1,5,4,1600,87,2,0,1,14,8,0,2
70980,70980,7,1,4,7,1600,87,2,3,2,14,8,0,2
70981,70981,7,1,1,8,1600,87,2,0,1,14,6,0,2
70982,70982,7,1,3,10,1600,87,2,2,2,14,11,0,2
70983,70983,7,2,5,12,1200,87,2,1,2,13,7,0,2
70984,70984,7,2,3,5,1200,87,2,4,1,13,6,0,2
70985,70985,7,2,1,4,1200,87,2,0,1,13,5,0,2
70986,70986,7,2,4,9,1200,87,2,3,2,13,13,0,2
70987,70987,7,2,2,15,1200,87,2,2,2,13,8,0,2
70988,70988,7,3,1,1,1200,87,2,2,2,10,2,0,2
70989,70989,7,3,2,8,1200,87,2,4,1,10,5,0,2
70990,70990,7,3,4,9,1200,87,2,0,1,10,10,0,2
70991,70991,7,3,5,4,1200,87,2,1,2,10,6,0,2
70992,70992,7,3,3,10,1200,87,2,3,2,10,2,0,2
70993,70993,7,4,2,3,1400,87,2,4,1,11,3,0,2
70994,70994,7,4,5,1,1400,87,2,0,1,11,9,0,2
70995,70995,7,4,4,11,1400,87,2,0,1,11,7,0,2
70996,70996,7,4,1,9,1400,87,2,3,2,11,6,0,2
70997,70997,7,4,3,2,1400,87,2,1,2,11,4,0,2
70998,70998,7,5,4,2,2100,87,2,0,1,12,3,0,2
70999,70999,7,5,3,1,2100,87,2,2,2,12,2,0,2
71000,71000,7,5,1,12,2100,87,1,1,2,12,1,0,2
71001,71001,7,5,2,4,2100,87,2,0,1,12,4,0,2
71002,71002,7,5,5,3,2100,87,2,0,1,12,6,0,2
71003,71003,7,6,3,5,2100,87,2,4,1,11,9,0,2
71004,71004,7,6,1,1,2100,87,2,0,1,11,5,0,2
71005,71005,7,6,2,2,2100,87,2,1,2,11,4,0,2
71006,71006,7,6,5,4,2100,87,2,2,2,11,3,0,2
71007,71007,7,6,4,7,2100,87,2,0,1,11,6,0,2
71008,71008,7,7,3,2,1400,87,2,4,1,7,9,0,2
71009,71009,7,7,4,3,1400,87,2,3,2,7,4,0,2
71010,71010,7,7,2,6,1400,87,2,0,1,7,5,0,2
71011,71011,7,7,5,5,1400,87,2,0,0,7,2,0,2
71012,71012,7,7,1,1,1400,87,2,0,1,7,8,0,2
71013,71013,7,8,5,1,1600,87,2,4,1,8,5,0,2
71014,71014,7,8,1,2,1600,87,2,1,2,8,3,0,2
71015,71015,7,8,3,3,1600,87,2,2,2,8,1,0,2
71016,71016,7,8,2,4,1600,87,2,0,1,8,2,0,2
71017,71017,7,8,4,7,1600,87,2,0,1,8,3,0,2
71018,71018,7,1,3,7,1400,107,2,3,1,7,5,0,2
71019,71019,7,1,2,1,1400,107,2,2,2,7,2,0,2
71020,71020,7,1,5,3,1400,107,2,1,2,7,3,0,2
71021,71021,7,1,1,2,1400,107,2,4,1,7,1,0,2
71022,71022,7,1,4,5,1400,107,2,0,1,7,4,0,2
71023,71023,7,2,1,1,1000,107,2,2,2,7,2,0,2
71024,71024,7,2,5,2,1000,107,2,0,1,7,8,0,2
71025,71025,7,2,4,3,1000,107,2,4,1,7,6,0,2
71026,71026,7,2,2,4,1000,107,2,0,0,7,3,0,2
71027,71027,7,2,3,5,1000,107,2,3,2,7,7,0,2
71028,71028,7,3,5,11,1400,107,2,0,1,11,9,0,2
71029,71029,7,3,1,9,1400,107,2,0,1,11,1,0,2
71030,71030,7,3,4,2,1400,107,2,0,1,11,6,0,2
71031,71031,7,3,2,6,1400,107,2,4,1,11,4,0,2
71032,71032,7,3,3,13,1400,107,2,0,1,11,7,0,2
71033,71033,7,4,3,5,1200,107,2,2,2,14,11,0,2
71034,71034,7,4,4,2,1200,107,2,0,1,14,13,0,2
71035,71035,7,4,5,10,1200,107,2,0,1,14,9,0,2
71036,71036,7,4,2,4,1200,107,2,0,1,14,5,0,2
71037,71037,7,4,1,11,1200,107,2,1,2,14,4,0,2
71038,71038,7,5,2,1,1600,107,2,0,1,16,12,0,2
71039,71039,7,5,5,4,1600,107,2,4,1,16,4,0,2
71040,71040,7,5,4,9,1600,107,2,0,1,16,10,0,2
71041,71041,7,5,3,8,1600,107,2,2,2,16,3,0,2
71042,71042,7,5,1,11,1600,107,2,0,1,16,8,0,2
71043,71043,7,6,3,7,1800,107,2,0,1,12,2,0,2
71044,71044,7,6,1,2,1800,107,2,0,1,12,9,0,2
71045,71045,7,6,5,5,1800,107,2,0,1,12,6,0,2
71046,71046,7,6,2,6,1800,107,2,0,1,12,3,0,2
71047,71047,7,6,4,11,1800,107,2,2,2,12,7,0,2
71048,71048,7,7,3,1,1000,107,2,0,1,13,11,0,2
71049,71049,7,7,4,6,1000,107,2,3,2,13,6,0,2
71050,71050,7,7,1,11,1000,107,2,0,1,13,1,0,2
71051,71051,7,7,5,5,1000,107,2,1,2,13,2,0,2
71052,71052,7,7,2,7,1000,107,2,2,2,13,5,0,2
71053,71053,7,8,3,2,1600,107,2,0,1,13,10,0,2
71054,71054,7,8,5,4,1600,107,2,0,1,13,12,0,2
71055,71055,7,8,1,9,1600,107,2,3,2,13,4,0,2
71056,71056,7,8,2,6,1600,107,2,2,2,13,6,0,2
71057,71057,7,8,4,10,1600,107,2,0,1,13,7,0,2
71058,71058,7,9,2,13,1200,107,2,1,2,15,4,0,2
71059,71059,7,9,4,5,1200,107,2,0,1,15,8,0,2
71060,71060,7,9,1,9,1200,107,2,3,2,15,1,0,2
71061,71061,7,9,5,1,1200,107,2,0,1,15,2,0,2
71062,71062,7,9,3,10,1200,107,2,0,1,15,10,0,2
71063,71063,7,1,4,1,1100,136,2,0,1,9,4,3,3
71064,71064,7,1,1,2,1100,136,2,3,2,9,3,3,3
71065,71065,7,1,2,7,1100,136,2,1,2,9,2,3,3
71066,71066,7,1,3,8,1100,136,2,2,2,9,6,3,3
71067,71067,7,1,5,12,1100,136,2,0,1,9,7,3,3
71068,71068,7,2,2,2,1500,136,2,0,1,13,5,3,3
71069,71069,7,2,3,1,1500,136,2,0,1,13,4,3,3
71070,71070,7,2,4,12,1500,136,2,0,1,13,9,3,3
71071,71071,7,2,1,3,1500,136,2,0,1,13,2,3,3
71072,71072,7,2,5,6,1500,136,2,2,2,13,1,3,3
71073,71073,7,3,5,4,1100,136,2,0,1,7,5,3,3
71074,71074,7,3,3,2,1100,136,2,0,1,7,6,3,3
71075,71075,7,3,1,6,1100,136,2,3,1,7,2,3,3
71076,71076,7,3,4,5,1100,136,2,2,2,7,3,3,3
71077,71077,7,3,2,1,1100,136,1,1,2,7,1,3,3
71078,71078,7,4,5,2,1350,136,2,0,1,7,7,3,3
71079,71079,7,4,2,3,1350,136,2,0,1,7,5,3,3
71080,71080,7,4,3,6,1350,136,2,3,1,7,3,3,3
71081,71081,7,4,4,4,1350,136,2,4,1,7,8,3,3
71082,71082,7,4,1,7,1350,136,2,2,2,7,4,3,3
71083,71083,7,5,2,6,1300,136,2,0,1,8,7,3,3
71084,71084,7,5,3,3,1300,136,2,2,2,8,3,3,3
71085,71085,7,5,5,8,1300,136,2,3,2,8,4,3,3
71086,71086,7,5,4,9,1300,136,2,0,1,8,13,3,3
71087,71087,7,5,1,13,1300,136,2,0,1,8,6,3,3
71088,71088,7,6,3,6,1200,136,2,0,1,11,6,3,3
71089,71089,7,6,5,2,1200,136,2,1,2,11,5,3,3
71090,71090,7,6,2,4,1200,136,2,2,2,11,4,3,3
71091,71091,7,6,4,7,1200,136,2,0,1,11,2,3,3
71092,71092,7,6,1,9,1200,136,2,0,1,11,8,3,3
71093,71093,7,7,4,1,1100,136,2,4,1,8,5,3,3
71094,71094,7,7,2,5,1100,136,2,0,1,8,8,3,3
71095,71095,7,7,1,2,1100,136,2,0,1,8,3,3,3
71096,71096,7,7,5,3,1100,136,2,0,1,8,10,3,3
71097,71097,7,7,3,4,1100,136,2,2,2,8,3,3,3
71098,71098,7,8,5,7,2000,136,2,3,2,11,6,3,3
71099,71099,7,8,4,9,2000,136,2,0,1,11,9,3,3
71100,71100,7,8,1,1,2000,136,2,0,1,11,7,3,3
71101,71101,7,8,2,5,2000,136,2,0,1,11,2,3,3
71102,71102,7,8,3,11,2000,136,2,1,2,11,5,3,3
71103,71103,7,9,3,5,1500,136,2,2,2,8,7,3,3
71104,71104,7,9,2,6,1500,136,2,4,1,8,6,3,3
71105,71105,7,9,5,1,1500,136,2,0,1,8,8,3,3
71106,71106,7,9,4,8,1500,136,2,1,2,8,1,3,3
71107,71107,7,9,1,9,1500,136,2,0,1,8,2,3,3
71108,71108,7,1,4,3,2150,151,2,1,2,8,7,1,2
71109,71109,7,1,1,1,2150,151,2,0,1,8,8,1,2
71110,71110,7,1,5,6,2150,151,2,0,1,8,5,1,2
71111,71111,7,1,3,9,2150,151,2,0,1,8,6,1,2
71112,71112,7,1,2,2,2150,151,2,4,1,8,3,1,2
71113,71113,7,2,2,10,1000,151,2,2,2,10,6,1,2
71114,71114,7,2,4,5,1000,151,2,0,1,10,8,1,2
71115,71115,7,2,5,2,1000,151,2,1,2,10,2,1,2
71116,71116,7,2,3,4,1000,151,2,3,2,10,4,1,2
71117,71117,7,2,1,11,1000,151,2,0,1,10,3,1,2
71118,71118,7,3,3,10,1000,151,2,1,2,12,8,1,2
71119,71119,7,3,2,8,1000,151,2,0,1,12,11,1,2
71120,71120,7,3,1,5,1000,151,2,3,2,12,12,1,2
71121,71121,7,3,4,6,1000,151,2,0,1,12,7,1,2
71122,71122,7,3,5,13,1000,151,2,4,1,12,6,1,2
71123,71123,7,4,5,10,1400,151,2,0,1,12,9,1,2
71124,71124,7,4,4,2,1400,151,2,3,2,12,8,1,2
71125,71125,7,4,1,5,1400,151,1,1,2,12,5,1,2
71126,71126,7,4,2,6,1400,151,2,2,2,12,6,1,2
71127,71127,7,4,3,9,1400,151,2,0,1,12,7,1,2
71128,71128,7,5,1,2,1000,151,2,0,1,11,7,1,2
71129,71129,7,5,4,7,1000,151,2,0,1,11,10,1,2
71130,71130,7,5,3,3,1000,151,2,2,2,11,3,1,2
71131,71131,7,5,2,10,1000,151,2,4,1,11,6,1,2
71132,71132,7,5,5,9,1000,151,2,1,2,11,8,1,2
71133,71133,7,6,1,2,1600,151,2,2,2,11,5,1,2
71134,71134,7,6,4,10,1600,151,2,1,2,11,5,1,2
71135,71135,7,6,3,5,1600,151,2,3,2,11,3,1,2
71136,71136,7,6,2,9,1600,151,2,0,1,11,7,1,2
71137,71137,7,6,5,7,1600,151,2,0,1,11,4,1,2
71138,71138,7,7,4,7,1600,151,2,0,1,12,11,1,2
